Timestamp,PPG_Raw,Acc_Norm,Motion_State,AC_Y,Upper_Th,Lower_Th
00:00:00.74,-647.0559615694443,0.0,0,-431.8111743686508,1344.8926562059835,-1724.434347039446
00:00:00.75,-587.7852522924734,0.0,0,-375.2659555339884,1318.0151778975464,-1703.3535909221732
00:00:00.76,-525.1746299612961,0.0,0,-316.71194809931035,1292.4725665538456,-1681.687315253066
00:00:00.77,-459.5798606214877,0.0,0,-256.4756902442959,1268.2702500413745,-1659.4183836123038
00:00:00.78,-391.3736668372025,0.0,0,-194.8935878996284,1245.4083150735464,-1636.5351836792934
00:00:00.79,-320.94360980720984,0.0,0,-132.30998777796373,1223.8814665914915,-1613.0316649933352
00:00:00.80,-248.6898871648545,0.0,0,-69.0752060559639,1203.679018581375,-1588.9073453224387
00:00:00.81,-175.023058975276,0.0,0,-5.54352387020738,1184.784916355569,-1564.1672856122475
00:00:00.82,-100.36171485121508,0.0,0,57.928839019709145,1167.1777901471962,-1538.8220336648733
00:00:00.83,-25.130095443337048,0.0,0,120.9857609216704,1150.8310396905474,-1512.8875368744586
00:00:00.84,50.24431817976885,0.0,0,183.27325371536548,1135.7129492846852,-1486.3850245214926
00:00:00.85,125.33323356430418,0.0,0,244.44148563573918,1121.7868326651706,-1459.3408603002858
00:00:00.86,199.70998051440668,0.0,0,304.1467798715853,1109.0112068402707,-1431.7863659226005
00:00:00.87,272.95193551732467,0.0,0,362.05357765122994,1097.339993884192,-1403.7576168042594
00:00:00.88,344.64292317451714,0.0,0,417.8363546876196,1086.7227495217455,-1375.2952109996988
00:00:00.89,414.375580993284,0.0,0,471.1814801188054,1077.1049171873246,-1346.4440127009723
00:00:00.90,481.75367410171486,0.0,0,521.7890074052865,1068.4281060969804,-1317.252871761812
00:00:00.91,546.3943467342692,0.0,0,569.3743870310922,1060.6303917365758,-1287.774320843173
00:00:00.92,607.9302976946054,0.0,0,613.6700912986537,1053.6466370422334,-1258.064251903457
00:00:00.93,666.0118674342515,0.0,0,654.4271420059217,1047.408832432291,-1228.181573873623
00:00:00.94,720.3090248879072,0.0,0,691.4165323449802,1041.8464527434269,-1198.1878534639573
00:00:00.95,770.5132427757893,0.0,0,724.4305349614746,1036.8868290280839,-1168.14694114481
00:00:00.96,816.3392507171839,0.0,0,753.2838887600883,1032.4555330863964,-1138.1245844275459
00:00:00.97,857.5266561936521,0.0,0,777.8148577293919,1028.4767725339432,-1108.1880306438438
00:00:00.98,893.8414241512635,0.0,0,797.8861557857556,1024.8737941472527,-1078.4056214808813
00:00:00.99,925.077206834458,0.0,0,813.3857323965138,1021.5692931823975,-1048.846381576547
00:00:01.00,951.0565162951536,0.0,0,824.2274145328818,1018.4858263284988,-1019.5796035123371
00:00:01.01,971.6317329146738,0.0,0,830.3514013187613,1015.5462259377216,-990.6744315618512
00:00:01.02,986.685944207868,0.0,0,831.7246085778917,1012.6740131664743,-962.1994465596676
00:00:01.03,996.1336091431724,0.0,0,828.3408613340499,1009.7938076690926,-934.2222542488283
00:00:01.04,999.921044203816,0.0,0,820.2209331823425,1006.8317315052371,-906.8090794452163
00:00:01.05,998.0267284282716,0.0,0,807.4124323191483,1003.7158049554545,-880.0243683238981
00:00:01.06,990.4614256966512,0.0,0,789.5161055064393,1000.3689346515636,-853.937798420299
00:00:01.07,977.2681235681932,0.0,0,767.3661693498073,996.7282664437237,-828.6049239238911
00:00:01.08,958.521789017376,0.0,0,741.0753610754904,992.733689797345,-804.0786694707757
00:00:01.09,934.328942456612,0.0,0,710.5454576134327,988.3244986694714,-780.412667485085
00:00:01.10,904.8270524660192,0.0,0,675.9513438230389,983.4436681249958,-757.6569798083956
00:00:01.11,870.1837546695258,0.0,0,637.4909278246291,978.0381565578026,-735.8577937516296
00:00:01.12,830.5958991958124,0.0,0,595.3840199656665,972.0591856735505,-715.0571404122969
00:00:01.13,786.2884321366183,0.0,0,549.8710871581774,965.4624966342477,-695.2926368565082
00:00:01.14,737.513117358174,0.0,0,501.68531905684847,958.2159782346008,-676.5898562953621
00:00:01.15,684.5471059286884,0.0,0,450.3704059781868,950.2808911680943,-658.9811021973379
00:00:01.15,627.6913612907011,0.0,0,396.2333471369677,941.6238982926079,-642.4933764264894
00:00:01.16,567.2689491267566,0.0,0,339.8315525751812,932.2208928907731,-627.1445494108383
00:00:01.17,503.6232016357619,0.0,0,281.4861714805877,922.053162868739,-612.9471943969097
00:00:01.18,437.1157666509335,0.0,0,221.5293637403264,911.1074785073575,-599.9084981760154
00:00:01.19,368.124552684678,0.0,0,160.30241419952787,899.3761493775477,-588.0302026701476
00:00:01.20,297.041581577036,0.0,0,98.1537949872274,886.8570500901989,-577.3085777067511
00:00:01.21,224.27076094938167,0.0,0,35.43718692397421,873.5536147282266,-567.734425134396
00:00:01.23,150.22558912075692,0.0,0,-27.490528742172316,859.4747999865017,-559.2931142532675
00:00:01.24,75.32680552793371,0.0,0,-90.27129685616272,844.635017223335,-551.9646483564377
00:00:01.25,3.6739403974420605e-13,0.0,0,-152.54792161434602,829.0540338039963,-545.7237620010925
00:00:01.26,-75.32680552793299,0.0,0,-213.96609500397463,812.7568442913717,-540.5400484542625
00:00:01.27,-150.2255891207562,0.0,0,-274.1764088946204,795.7735122103406,-536.3781165861432
00:00:01.28,-224.27076094938096,0.0,0,-332.83633934535123,778.1389832797829,-533.1977763167558
00:00:01.29,-297.0415815770353,0.0,0,-389.61219184954484,759.8928711683872,-530.9542515594557
00:00:01.30,-368.12455268467727,0.0,0,-444.180996461325,741.0792169866729,-529.5984194485474
00:00:01.31,-437.1157666509328,0.0,0,-496.23234203251764,721.7462238769981,-529.0770744889219
00:00:01.32,-503.6232016357612,0.0,0,-545.4701391351491,701.9459682049333,-545.4701391351491
00:00:01.33,-567.268949126756,0.0,0,-591.6143016498528,681.7340889884522,-591.6143016498528
00:00:01.34,-627.6913612907005,0.0,0,-634.402337462822,661.169457325151,-634.402337462822
00:00:01.35,-684.5471059286891,0.0,0,-673.5908392305254,640.3138276914685,-673.5908392305254
00:00:01.36,-737.5131173581736,0.0,0,-708.9568667393451,619.231473090987,-708.9568667393451
00:00:01.37,-786.288432136619,0.0,0,-740.2992130033695,597.9888061207628,-740.2992130033695
00:00:01.38,-830.5958991958131,0.0,0,-767.4395469043001,576.6539881047462,-767.4395469043001
00:00:01.39,-870.1837546695255,0.0,0,-790.223425879033,555.2965285112497,-790.223425879033
00:00:01.40,-904.8270524660196,0.0,0,-808.5211728989734,533.9868769267149,-808.5211728989734
00:00:01.40,-934.3289424566116,0.0,0,-822.2286127563488,512.7960099004171,-822.2286127563488
00:00:01.41,-958.5217890173758,0.0,0,-831.2676634723136,491.79501500396816,-831.2676634723136
00:00:01.42,-977.2681235681932,0.0,0,-835.5867794649299,471.0546744653916,-835.5867794649299
00:00:01.43,-990.4614256966512,0.0,0,-835.1612439575179,450.64505074003364,-835.5801304726266
00:00:01.44,-998.0267284282716,0.0,0,-829.9933089645799,430.635076369649,-835.4928363865633
00:00:01.46,-999.921044203816,0.0,0,-820.1121820586606,411.0921504567067,-835.2525136626898
00:00:01.47,-996.1336091431724,0.0,0,-805.3372200815467,392.0854415420465,-834.7850872004844
00:00:01.48,-986.685944207868,0.0,0,-785.7625728208892,373.68156631762565,-834.0191104133032
00:00:01.49,-971.6317329146742,0.0,0,-762.2181759890506,355.93313284408384,-832.8972208129243
00:00:01.50,-951.0565162951538,0.0,0,-734.3396286573291,338.8976209456243,-831.3572584354931
00:00:01.51,-925.077206834458,0.0,0,-702.2854960317203,322.6291347428533,-829.3405121479342
00:00:01.52,-893.8414241512642,0.0,0,-666.2380621398564,307.17808479156093,-826.792036366558
00:00:01.53,-857.5266561936525,0.0,0,-626.4022944411466,292.5908913660499,-823.6609466489734
00:00:01.54,-816.3392507171837,0.0,0,-583.0046795259158,278.90971057086296,-819.9006924751757
00:00:01.55,-770.5132427757898,0.0,0,-536.52857643093,266.1684873364599,-815.4730031619844
00:00:01.56,-720.3090248879071,0.0,0,-487.22785280613493,254.39666952173187,-810.3441726876742
00:00:01.57,-666.0118674342513,0.0,0,-434.6639143699054,243.63009789842502,-804.4741686514591
00:00:01.58,-607.9302976946059,0.0,0,-379.63360373641507,233.89160256038065,-797.8360348246615
00:00:01.59,-546.3943467342691,0.0,0,-322.44944036454143,225.19877376467875,-790.4081192862221
00:00:01.60,-481.7536741017148,0.0,0,-263.43619102124586,217.56385243989868,-782.1741829070819
00:00:01.61,-414.37558099328464,0.0,0,-202.92902395765995,210.99365124618683,-773.1234772984972
00:00:01.62,-344.64292317451697,0.0,0,-141.27160400358332,205.48950663290918,-763.2507917782641
00:00:01.63,-272.95193551732456,0.0,0,-78.81413940335818,201.0472621635925,-752.5564690849062
00:00:01.64,-199.70998051440745,0.0,0,-15.911391490356905,197.65728320024954,-741.0463897474914
00:00:01.65,-125.333233564304,0.0,0,47.07934149146908,195.30450286104985,-728.7319251968827
00:00:01.66,-50.2443181797687,0.0,0,109.80025496358306,193.96849898765194,-715.6298598818754
00:00:01.67,25.1300954433372,0.0,0,171.89507144914728,193.62360168236282,-701.7622828298282
00:00:01.68,100.36171485121348,0.0,0,233.01106531604455,233.01106531604455,-687.156449265049
00:00:01.69,175.0230589752753,0.0,0,292.80106732244315,292.80106732244315,-671.8446130683694
00:00:01.70,248.68988716485467,0.0,0,350.925437575437,350.925437575437,-655.86383102706
00:00:01.71,320.94360980720825,0.0,0,407.05399569273516,407.05399569273516,-639.2557399845632
00:00:01.72,391.3736668372018,0.0,0,460.8678972005198,460.8678972005198,-622.0663081535463
00:00:01.73,459.5798606214879,0.0,0,512.0614455060604,512.0614455060604,-604.3455620026149
00:00:01.74,525.1746299612947,0.0,0,560.3438291497085,560.3438291497085,-586.1472902658599
00:00:01.75,587.7852522924727,0.0,0,605.4407744654471,605.4407744654471,-567.5287267544331
00:00:01.76,647.0559615694444,0.0,0,647.0961042598076,647.0961042598076,-548.5502137698356
00:00:01.77,702.6499697988484,0.0,0,685.0731936529592,685.0731936529592,-529.2748480288544
00:00:01.78,754.2513807361036,0.0,0,719.1563148100902,719.1563148100902,-509.7681111094959
00:00:01.79,801.5669848708767,0.0,0,749.1518629225322,749.1518629225322,-490.09748651524546
00:00:01.80,844.3279255020146,0.0,0,774.8894564728117,774.8894564728117,-470.3320655310571
00:00:01.81,882.2912264349532,0.0,0,796.2229055321296,796.2229055321296,-450.5421441081948
00:00:01.82,915.2411726209176,0.0,0,813.0310425886246,813.0310425886246,-430.798813066057
00:00:01.83,942.9905358928642,0.0,0,825.2184111858766,825.2184111858766,-411.17354393712054
00:00:01.84,965.381638833274,0.0,0,832.7158084590355,832.7158084590355,-391.7377728059306
00:00:01.85,982.2872507286888,0.0,0,835.4806784861328,835.4806784861328,-372.5624845044921
00:00:01.86,993.6113105200084,0.0,0,833.4973542198048,835.4496890444714,-353.71779952442495
00:00:01.87,999.2894726405892,0.0,0,826.7771466250446,835.3141805691678,-335.2725659908395
00:00:01.88,999.2894726405892,0.0,0,815.3582805167804,835.0023696308492,-317.29395901415796
00:00:01.89,993.6113105200084,0.0,0,798.5959071970827,834.4335186553216,-299.85817985460733
00:00:01.90,982.2872507286886,0.0,0,777.3265349644778,833.5412220351521,-283.0271686855591
00:00:01.91,965.3816388332737,0.0,0,752.3752187268857,832.2730032334605,-266.8490063822397
00:00:01.92,942.9905358928646,0.0,0,723.1372175540128,830.5677565822191,-251.38047163323574
00:00:01.93,915.2411726209182,0.0,0,689.7792445438632,828.3679360816197,-236.67485106796858
00:00:01.94,882.2912264349537,0.0,0,652.4913944491188,825.6198651186119,-222.78162848176407
00:00:01.95,844.3279255020152,0.0,0,611.4860649631917,822.2740244911835,-209.74619577168664
00:00:01.96,801.5669848708774,0.0,0,566.9967512044002,818.2853170960775,-197.6095872251853
00:00:01.97,754.2513807361044,0.0,0,519.986490516931,813.6243979307783,-186.39714851046472
00:00:01.98,702.6499697988493,0.0,0,469.98162528494305,808.2549796081871,-176.14123016991147
00:00:01.99,647.0559615694452,0.0,0,416.5625527977079,802.1347854392734,-166.88023356104242
00:00:02.00,587.7852522924736,0.0,0,360.7797650415926,795.2386132455597,-158.63554608287623
00:00:02.01,525.1746299612942,0.0,0,302.95006713153447,787.546604712528,-151.42327087640106
00:00:02.02,459.5798606214888,0.0,0,243.4019033249088,779.0443437533465,-145.25412752950558
00:00:02.03,391.3736668372012,0.0,0,182.4734903262103,769.7229241685475,-140.13338350051
00:00:02.04,320.9436098072093,0.0,0,120.51089508321667,759.5789862140891,-136.06081664763929
00:00:02.04,248.68988716485745,0.0,0,57.86606799595408,748.6147218669307,-133.03070907508314
00:00:02.06,175.02305897527637,0.0,0,-5.105157286802175,736.8378487551537,-131.03187232839124
00:00:02.06,100.36171485121632,0.0,0,-68.04508611886794,724.2615528977472,-130.04770379386744
00:00:02.08,25.130095443338305,0.0,0,-130.59619566587116,710.9044005764406,-130.59619566587116
00:00:02.08,-50.2443181797676,0.0,0,-192.40316672235622,696.7902198373969,-192.40316672235622
00:00:02.10,-125.3332335643047,0.0,0,-253.11490299238034,681.9479522931816,-253.11490299238034
00:00:02.10,-199.70998051440637,0.0,0,-312.386526360394,666.4114760642195,-312.386526360394
00:00:02.12,-272.9519355173252,0.0,0,-369.8813368155985,650.2194008629724,-369.8813368155985
00:00:02.12,-344.64292317451594,0.0,0,-425.27272589376946,633.4148363823983,-425.27272589376946
00:00:02.14,-414.37558099328527,0.0,0,-478.2460327646478,616.0451353019757,-478.2460327646478
00:00:02.14,-481.7536741017153,0.0,0,-528.500332418837,598.1616123688381,-528.500332418837
00:00:02.16,-546.3943467342682,0.0,0,-575.7501457939653,579.8192411475443,-575.7501457939653
00:00:02.16,-607.9302976946036,0.0,0,-619.7270621233835,561.076330158936,-619.7270621233835
00:00:02.18,-666.0118674342518,0.0,0,-660.1812642894151,541.9941802456805,-660.1812642894151
00:00:02.18,-720.3090248879063,0.0,0,-696.882948514299,522.6367251088058,-696.882948514299
00:00:02.20,-770.5132427757901,0.0,0,-729.6236303223275,503.07015705519433,-729.6236303223275
00:00:02.20,-816.3392507171842,0.0,0,-758.2173293528986,483.3625400800679,-758.2173293528986
00:00:02.22,-857.5266561936519,0.0,0,-782.5016262925617,463.58341248049555,-782.5016262925617
00:00:02.23,-893.8414241512629,0.0,0,-802.3385859207671,443.8033812554758,-802.3385859207671
00:00:02.24,-925.0772068344584,0.0,0,-817.6155410247745,424.0937105948469,-817.6155410247745
00:00:02.25,-951.0565162951534,0.0,0,-828.2457327297292,404.5259067929004,-828.2457327297292
00:00:02.26,-971.6317329146744,0.0,0,-834.1688036057666,385.1713019429212,-834.1688036057666
00:00:02.27,-986.685944207868,0.0,0,-835.351140750547,366.10063877583576,-835.351140750547
00:00:02.28,-996.1336091431724,0.0,0,-831.7860668980724,347.38365899968096,-835.295436471602
00:00:02.29,-999.921044203816,0.0,0,-823.493878468164,329.0886974767459,-835.1110371277982
00:00:02.30,-998.0267284282716,0.0,0,-810.5217303406786,311.28228454209864,-834.7268292092494
00:00:02.31,-990.4614256966512,0.0,0,-792.4699386268932,294.03615605508315,-834.0665652939001
00:00:02.31,-977.2681235681938,0.0,0,-770.1723108142386,277.40789876025,-833.0682175676554
00:00:02.33,-958.5217890173756,0.0,0,-743.7411954667002,261.45244416295395,-831.672482847328
00:00:02.33,-934.328942456612,0.0,0,-713.0780002850821,246.2254059684534,-829.8194440572929
00:00:02.35,-904.8270524660202,0.0,0,-678.3572593611057,231.77880182267904,-827.452847421415
00:00:02.35,-870.1837546695269,0.0,0,-639.7765475857926,218.16074948817166,-824.5204052364834
00:00:02.37,-830.5958991958126,0.0,0,-597.5553587387719,205.41518529712567,-820.9740763849567
00:00:02.37,-786.2884321366197,0.0,0,-551.9338589926276,193.5816064800983,-816.7703229882015
00:00:02.39,-737.5131173581732,0.0,0,-503.6449522995762,182.68744149916589,-811.8777390711917
00:00:02.39,-684.5471059286887,0.0,0,-452.2320575587783,172.76682432638552,-806.2582752975603
00:00:02.41,-627.6913612907014,0.0,0,-398.00191613852957,163.84856275662122,-799.8792696857005
00:00:02.41,-567.2689491267585,0.0,0,-341.51169312666485,155.95230875844487,-792.7172763019655
00:00:02.43,-503.6232016357607,0.0,0,-283.0823050044973,149.0923929183989,-784.7542298754425
00:00:02.43,-437.1157666509338,0.0,0,-223.0456905880407,143.2777353636108,-775.9775339490769
00:00:02.45,-368.12455268467664,0.0,0,-161.74292470485625,138.511787550041,-766.3801181796359
00:00:02.46,-297.04158157703466,0.0,0,-99.52227996728925,134.7925052450827,-755.960464457568
00:00:02.47,-224.27076094938204,0.0,0,-36.73724765503286,132.1123528560184,-744.7226016950284
00:00:02.48,-150.22558912075905,0.0,0,26.255471047666944,130.4583390777629,-732.6760693084237
00:00:02.49,-75.32680552793232,0.0,0,89.0979920463825,129.81208365539757,-719.8358495997549
00:00:02.50,-7.347880794884119e-13,0.0,0,151.43328204505457,151.43328204505457,-706.2222694178047
00:00:02.51,75.3268055279344,0.0,0,212.907187413148,212.907187413148,-691.860871654821
00:00:02.52,150.2255891207576,0.0,0,273.1704466833353,273.1704466833353,-676.7822573057873
00:00:02.53,224.2707609493806,0.0,0,331.8806752446304,331.8806752446304,-661.021898984687
00:00:02.54,297.04158157703324,0.0,0,388.7043109538603,388.7043109538603,-644.6199269543972
00:00:02.55,368.1245526846786,0.0,0,443.3185096104244,443.3185096104244,-627.6208888830719
00:00:02.56,437.11576665093247,0.0,0,495.41297952416164,495.41297952416164,-610.0734846892088
00:00:02.56,503.6232016357595,0.0,0,544.6917447522111,544.6917447522111,-592.0302779791866
00:00:02.58,567.2689491267572,0.0,0,590.874826986062,590.874826986062,-573.5473857141046
00:00:02.58,627.6913612907002,0.0,0,633.6998365322204,633.6998365322204,-554.6841478665058
00:00:02.60,684.5471059286876,0.0,0,672.9234633464541,672.9234633464541,-535.5027789413033
00:00:02.60,737.5131173581722,0.0,0,708.3228596494771,708.3228596494771,-516.0680033383223
00:00:02.62,786.2884321366188,0.0,0,739.6969062679946,739.6969062679946,-496.4466766257236
00:00:02.62,830.5958991958119,0.0,0,766.8673555056937,766.8673555056937,-476.70739487367024
00:00:02.64,870.1837546695263,0.0,0,789.6798440503571,789.6798440503571,-456.9200942654823
00:00:02.64,904.8270524660196,0.0,0,808.0047701617309,808.0047701617309,-437.1556432588071
00:00:02.66,934.3289424566116,0.0,0,821.7380301559685,821.7380301559685,-417.48542961170125
00:00:02.67,958.5217890173752,0.0,0,830.8016100019526,830.8016100019526,-397.9809446177379
00:00:02.68,977.2681235681936,0.0,0,835.1440286680867,835.1440286680867,-378.71336691014693
00:00:02.69,990.4614256966512,0.0,0,834.7406307005167,835.1377255748433,-359.7531481974803
00:00:02.70,998.0267284282716,0.0,0,829.5937263704292,835.0511005872744,-341.1696032823567
00:00:02.71,999.921044203816,0.0,0,819.7325785942176,834.8117486811328,-323.0305066905352
00:00:02.72,996.1336091431724,0.0,0,804.9765967903257,834.3455744328389,-305.40539569864677
00:00:02.73,986.6859442078684,0.0,0,785.4199806942294,833.5811120306731,-288.36124919250807
00:00:02.74,971.631732914674,0.0,0,761.8927134687236,832.4609808031427,-271.95103102592634
00:00:02.75,951.056516295154,0.0,0,734.0304392630186,830.9230035915782,-256.23257055266157
00:00:02.76,925.0772068344572,0.0,0,701.9917661071254,828.9084530058836,-241.2603152923524
00:00:02.77,893.8414241512636,0.0,0,665.9590187114915,826.3623680950337,-227.08501319854236
00:00:02.78,857.5266561936527,0.0,0,626.1372031841998,823.2338498933019,-213.753416067562
00:00:02.79,816.339250717185,0.0,0,582.7528428318163,819.4763341579662,-201.3080057722592
00:00:02.80,770.5132427757889,0.0,0,536.2893315715355,815.0515372425532,-189.7830473762624
00:00:02.81,720.3090248879073,0.0,0,487.0005701897103,809.9257408823526,-179.2083033517941
00:00:02.81,666.0118674342528,0.0,0,434.44799588430186,804.058901116758,-169.6199236762301
00:00:02.83,607.9302976946049,0.0,0,379.4284811750916,797.4240508051694,-161.0410423504282
00:00:02.83,546.3943467342694,0.0,0,322.2545739312843,789.999527729015,-153.48954834602645
00:00:02.85,481.7536741017167,0.0,0,263.2510679096514,781.7690830443374,-146.97797621703148
00:00:02.85,414.3755809932866,0.0,0,202.75315700164532,772.7219591999203,-141.51342726048966
00:00:02.87,344.6429231745173,0.0,0,141.10453039536966,762.8529368748492,-137.09752167211687
00:00:02.87,272.9519355173266,0.0,0,78.65541947555542,752.1623506654853,-133.7263819666845
